id,name,level,exp,maxHP,maxMP,accuracy,evasion,speed,boss,summonType,paDamage,maDamage,pdr,mdr,push,hpRecovery,mpRecovery,publicReward,_url,_meta_raw
2230111,Rocky Mask,24,45,600,0,55,10,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/2230111,"{""isBodyAttack"": true, ""level"": 24, ""maxHP"": 600, ""maxMP"": 0, ""speed"": -30, ""physicalDamage"": 95, ""physicalDefense"": 35, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 55, ""evasion"": 10, ""exp"": 45, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
2230131,Annoyed Zombie Mushroom,24,42,500,50,50,8,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/2230131,"{""isBodyAttack"": true, ""level"": 24, ""maxHP"": 500, ""maxMP"": 50, ""speed"": 0, ""physicalDamage"": 95, ""physicalDefense"": 20, ""magicDamage"": 0, ""magicDefense"": 30, ""accuracy"": 50, ""evasion"": 8, ""exp"": 42, ""isUndead"": true, ""minimumPushDamage"": 1, ""elementalAttributes"": ""H3"", ""summonType"": 1, ""revivesMonsterId"": []}"
2230200,Flower Fish,29,58,790,0,75,10,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/2230200,"{""isBodyAttack"": true, ""level"": 29, ""maxHP"": 790, ""maxMP"": 0, ""speed"": -60, ""physicalDamage"": 110, ""physicalDefense"": 80, ""magicDamage"": 0, ""magicDefense"": 85, ""accuracy"": 75, ""evasion"": 10, ""exp"": 58, ""isUndead"": false, ""minimumPushDamage"": 0, ""elementalAttributes"": ""I3S2F2"", ""summonType"": 1, ""revivesMonsterId"": []}"
2300100,Stirge,20,33,300,10,80,10,,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/2300100,"{""isBodyAttack"": true, ""level"": 20, ""maxHP"": 300, ""maxMP"": 10, ""flySpeed"": 5, ""physicalDamage"": 85, ""physicalDefense"": 20, ""magicDamage"": 0, ""magicDefense"": 20, ""accuracy"": 80, ""evasion"": 10, ""exp"": 33, ""isUndead"": false, ""minimumPushDamage"": 30, ""summonType"": 1, ""revivesMonsterId"": []}"
3000000,Sentinel,30,55,900,50,75,12,-20,,1,,,,,,,3,,https://maplestory.io/api/GMS/83/mob/3000000,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 900, ""maxMP"": 50, ""speed"": -20, ""physicalDamage"": 120, ""physicalDefense"": 275, ""magicDamage"": 118, ""magicDefense"": 85, ""accuracy"": 75, ""evasion"": 12, ""exp"": 55, ""isUndead"": false, ""minimumPushDamage"": 10, ""mpRecovery"": 3, ""elementalAttributes"": ""H2L2I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3000001,Fairy 1,30,120,800,175,145,25,10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3000001,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 800, ""maxMP"": 175, ""speed"": 10, ""physicalDamage"": 80, ""physicalDefense"": 85, ""magicDamage"": 0, ""magicDefense"": 105, ""accuracy"": 145, ""evasion"": 25, ""exp"": 120, ""isUndead"": false, ""minimumPushDamage"": 300, ""summonType"": 1, ""revivesMonsterId"": []}"
3000002,Fairy 2,30,120,800,175,145,25,10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3000002,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 800, ""maxMP"": 175, ""speed"": 10, ""physicalDamage"": 80, ""physicalDefense"": 85, ""magicDamage"": 0, ""magicDefense"": 105, ""accuracy"": 145, ""evasion"": 25, ""exp"": 120, ""isUndead"": false, ""minimumPushDamage"": 300, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 3000001}"
3000003,Fairy 3,30,120,800,175,145,25,10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3000003,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 800, ""maxMP"": 175, ""speed"": 10, ""physicalDamage"": 80, ""physicalDefense"": 85, ""magicDamage"": 0, ""magicDefense"": 105, ""accuracy"": 145, ""evasion"": 25, ""exp"": 120, ""isUndead"": false, ""minimumPushDamage"": 300, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 3000001}"
3000004,Fairy 4,30,120,800,175,145,25,10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3000004,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 800, ""maxMP"": 175, ""speed"": 10, ""physicalDamage"": 80, ""physicalDefense"": 85, ""magicDamage"": 0, ""magicDefense"": 105, ""accuracy"": 145, ""evasion"": 25, ""exp"": 120, ""isUndead"": false, ""minimumPushDamage"": 300, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 3000001}"
3000005,Brown Teddy,30,60,950,0,65,12,-15,,1,,,,,,10,,,https://maplestory.io/api/GMS/83/mob/3000005,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 950, ""maxMP"": 0, ""speed"": -15, ""physicalDamage"": 100, ""physicalDefense"": 38, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 65, ""evasion"": 12, ""exp"": 60, ""isUndead"": false, ""minimumPushDamage"": 0, ""hpRecovery"": 10, ""summonType"": 1, ""revivesMonsterId"": []}"
3000006,Krip,30,55,900,50,65,12,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3000006,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 900, ""maxMP"": 50, ""speed"": -20, ""physicalDamage"": 100, ""physicalDefense"": 40, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 65, ""evasion"": 12, ""exp"": 55, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""S3F2"", ""summonType"": 1, ""revivesMonsterId"": []}"
3100101,Sand Dwarf ,32,60,1000,0,60,12,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3100101,"{""isBodyAttack"": true, ""level"": 32, ""maxHP"": 1000, ""maxMP"": 0, ""speed"": -40, ""physicalDamage"": 110, ""physicalDefense"": 45, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 60, ""evasion"": 12, ""exp"": 60, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""F3I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3100102,Kiyo,30,60,870,50,70,13,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3100102,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 870, ""maxMP"": 50, ""speed"": -10, ""physicalDamage"": 100, ""physicalDefense"": 40, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 70, ""evasion"": 13, ""exp"": 60, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3110100,Ligator,32,60,1200,40,70,12,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3110100,"{""isBodyAttack"": true, ""level"": 32, ""maxHP"": 1200, ""maxMP"": 40, ""speed"": -40, ""physicalDamage"": 110, ""physicalDefense"": 45, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 70, ""evasion"": 12, ""exp"": 60, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""I2F3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3110101,Pink Teddy,32,65,1050,0,80,14,-10,,1,,,,,,10,,,https://maplestory.io/api/GMS/83/mob/3110101,"{""isBodyAttack"": true, ""level"": 32, ""maxHP"": 1050, ""maxMP"": 0, ""speed"": -10, ""physicalDamage"": 105, ""physicalDefense"": 50, ""magicDamage"": 0, ""magicDefense"": 70, ""accuracy"": 80, ""evasion"": 14, ""exp"": 65, ""isUndead"": false, ""minimumPushDamage"": 0, ""hpRecovery"": 10, ""summonType"": 1, ""revivesMonsterId"": []}"
3110102,Ratz,32,65,1000,0,90,13,-5,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3110102,"{""isBodyAttack"": true, ""level"": 32, ""maxHP"": 1000, ""maxMP"": 0, ""speed"": -5, ""physicalDamage"": 102, ""physicalDefense"": 65, ""magicDamage"": 0, ""magicDefense"": 75, ""accuracy"": 90, ""evasion"": 13, ""exp"": 65, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3110300,Cube Slime,32,62,1000,0,70,12,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3110300,"{""isBodyAttack"": true, ""level"": 32, ""maxHP"": 1000, ""maxMP"": 0, ""speed"": -20, ""physicalDamage"": 90, ""physicalDefense"": 40, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 70, ""evasion"": 12, ""exp"": 62, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3110301,Dark Sand Dwarf ,32,62,1000,40,70,12,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3110301,"{""isBodyAttack"": true, ""level"": 32, ""maxHP"": 1000, ""maxMP"": 40, ""speed"": -30, ""physicalDamage"": 90, ""physicalDefense"": 40, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 70, ""evasion"": 12, ""exp"": 62, ""isUndead"": false, ""minimumPushDamage"": 0, ""elementalAttributes"": ""F2I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3110302,Rumo,35,75,1400,70,105,18,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3110302,"{""isBodyAttack"": true, ""level"": 35, ""maxHP"": 1400, ""maxMP"": 70, ""speed"": -10, ""physicalDamage"": 130, ""physicalDefense"": 110, ""magicDamage"": 0, ""magicDefense"": 100, ""accuracy"": 105, ""evasion"": 18, ""exp"": 75, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3110303,Triple Rumo,38,85,1850,0,130,18,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3110303,"{""isBodyAttack"": true, ""level"": 38, ""maxHP"": 1850, ""maxMP"": 0, ""speed"": -30, ""physicalDamage"": 125, ""physicalDefense"": 105, ""magicDamage"": 0, ""magicDefense"": 125, ""accuracy"": 130, ""evasion"": 18, ""exp"": 85, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3210100,Fire Boar,32,60,1000,60,60,10,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210100,"{""isBodyAttack"": true, ""level"": 32, ""maxHP"": 1000, ""maxMP"": 60, ""speed"": 0, ""physicalDamage"": 110, ""physicalDefense"": 40, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 60, ""evasion"": 10, ""exp"": 60, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""F2I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3210200,Jr. Cellion,33,65,1100,70,95,15,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210200,"{""isBodyAttack"": true, ""level"": 33, ""maxHP"": 1100, ""maxMP"": 70, ""speed"": 0, ""physicalDamage"": 105, ""physicalDefense"": 60, ""magicDamage"": 0, ""magicDefense"": 80, ""accuracy"": 95, ""evasion"": 15, ""exp"": 65, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""F2I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3210201,Jr. Lioner,33,65,1100,70,95,15,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210201,"{""isBodyAttack"": true, ""level"": 33, ""maxHP"": 1100, ""maxMP"": 70, ""speed"": 0, ""physicalDamage"": 105, ""physicalDefense"": 60, ""magicDamage"": 0, ""magicDefense"": 80, ""accuracy"": 95, ""evasion"": 15, ""exp"": 65, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""L2I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3210202,Jr. Grupin,33,65,1100,70,95,15,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210202,"{""isBodyAttack"": true, ""level"": 33, ""maxHP"": 1100, ""maxMP"": 70, ""speed"": 0, ""physicalDamage"": 105, ""physicalDefense"": 60, ""magicDamage"": 0, ""magicDefense"": 80, ""accuracy"": 95, ""evasion"": 15, ""exp"": 65, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""I2F3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3210203,Panda Teddy,36,77,1400,0,100,16,0,,1,,,,,,10,,,https://maplestory.io/api/GMS/83/mob/3210203,"{""isBodyAttack"": true, ""level"": 36, ""maxHP"": 1400, ""maxMP"": 0, ""speed"": 0, ""physicalDamage"": 120, ""physicalDefense"": 95, ""magicDamage"": 0, ""magicDefense"": 95, ""accuracy"": 100, ""evasion"": 16, ""exp"": 77, ""isUndead"": false, ""minimumPushDamage"": 0, ""hpRecovery"": 10, ""summonType"": 1, ""revivesMonsterId"": []}"
3210204,Roloduck,34,70,1200,0,100,16,0,,1,,,,,,10,,,https://maplestory.io/api/GMS/83/mob/3210204,"{""isBodyAttack"": true, ""level"": 34, ""maxHP"": 1200, ""maxMP"": 0, ""speed"": 0, ""physicalDamage"": 110, ""physicalDefense"": 70, ""magicDamage"": 0, ""magicDefense"": 85, ""accuracy"": 100, ""evasion"": 16, ""exp"": 70, ""isUndead"": false, ""minimumPushDamage"": 0, ""hpRecovery"": 10, ""summonType"": 1, ""revivesMonsterId"": []}"
3210205,Black Ratz,34,70,1150,0,105,14,5,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210205,"{""isBodyAttack"": true, ""level"": 34, ""maxHP"": 1150, ""maxMP"": 0, ""speed"": 5, ""physicalDamage"": 115, ""physicalDefense"": 75, ""magicDamage"": 0, ""magicDefense"": 75, ""accuracy"": 105, ""evasion"": 14, ""exp"": 70, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3210206,Helly,36,77,1350,0,130,17,,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210206,"{""isBodyAttack"": true, ""level"": 36, ""maxHP"": 1350, ""maxMP"": 0, ""flySpeed"": -35, ""physicalDamage"": 115, ""physicalDefense"": 85, ""magicDamage"": 0, ""magicDefense"": 105, ""accuracy"": 130, ""evasion"": 17, ""exp"": 77, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3210207,Tick,34,70,1100,0,90,14,-70,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210207,"{""isBodyAttack"": true, ""level"": 34, ""maxHP"": 1100, ""maxMP"": 0, ""speed"": -70, ""physicalDamage"": 115, ""physicalDefense"": 95, ""magicDamage"": 0, ""magicDefense"": 90, ""accuracy"": 90, ""evasion"": 14, ""exp"": 70, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3210208,Retz,36,78,1400,0,100,18,5,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210208,"{""isBodyAttack"": true, ""level"": 36, ""maxHP"": 1400, ""maxMP"": 0, ""speed"": 5, ""physicalDamage"": 120, ""physicalDefense"": 90, ""magicDamage"": 0, ""magicDefense"": 85, ""accuracy"": 100, ""evasion"": 18, ""exp"": 78, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
3210450,Scuba Pepe,36,80,1430,0,100,18,25,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210450,"{""isBodyAttack"": true, ""level"": 36, ""maxHP"": 1430, ""maxMP"": 0, ""speed"": 25, ""physicalDamage"": 120, ""physicalDefense"": 90, ""magicDamage"": 0, ""magicDefense"": 155, ""accuracy"": 100, ""evasion"": 18, ""exp"": 80, ""isUndead"": false, ""minimumPushDamage"": 0, ""elementalAttributes"": ""I2F2"", ""summonType"": 1, ""revivesMonsterId"": []}"
3210800,Lupin,37,77,1500,100,100,20,25,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3210800,"{""isBodyAttack"": true, ""level"": 37, ""maxHP"": 1500, ""maxMP"": 100, ""speed"": 25, ""physicalDamage"": 110, ""physicalDefense"": 35, ""magicDamage"": 125, ""magicDefense"": 40, ""accuracy"": 100, ""evasion"": 20, ""exp"": 77, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
3220000,Stumpy,35,405,7000,120,80,12,-60,,1,,,,,,35,1,,https://maplestory.io/api/GMS/83/mob/3220000,"{""isBodyAttack"": true, ""level"": 35, ""maxHP"": 7000, ""maxMP"": 120, ""speed"": -60, ""physicalDamage"": 125, ""physicalDefense"": 50, ""magicDamage"": 0, ""magicDefense"": 70, ""accuracy"": 80, ""evasion"": 12, ""exp"": 405, ""isUndead"": false, ""minimumPushDamage"": 1, ""hpRecovery"": 35, ""mpRecovery"": 1, ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""hpGaugeHide"": true, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
3220001,Deo,38,445,7700,200,130,18,-60,,1,,,,,,50,20,,https://maplestory.io/api/GMS/83/mob/3220001,"{""isBodyAttack"": true, ""level"": 38, ""maxHP"": 7700, ""maxMP"": 200, ""speed"": -60, ""physicalDamage"": 130, ""physicalDefense"": 100, ""magicDamage"": 0, ""magicDefense"": 120, ""accuracy"": 130, ""evasion"": 18, ""exp"": 445, ""isUndead"": false, ""minimumPushDamage"": 1, ""hpRecovery"": 50, ""mpRecovery"": 20, ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""hpGaugeHide"": true, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
3230100,Curse Eye,35,70,1250,65,60,10,-15,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230100,"{""isBodyAttack"": true, ""level"": 35, ""maxHP"": 1250, ""maxMP"": 65, ""speed"": -15, ""physicalDamage"": 120, ""physicalDefense"": 45, ""magicDamage"": 0, ""magicDefense"": 70, ""accuracy"": 60, ""evasion"": 10, ""exp"": 70, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""S2"", ""summonType"": 1, ""revivesMonsterId"": []}"
3230101,Jr. Wraith,35,70,1200,80,100,17,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230101,"{""isBodyAttack"": true, ""level"": 35, ""maxHP"": 1200, ""maxMP"": 80, ""speed"": 0, ""physicalDamage"": 110, ""physicalDefense"": 90, ""magicDamage"": 0, ""magicDefense"": 90, ""accuracy"": 100, ""evasion"": 17, ""exp"": 70, ""isUndead"": true, ""minimumPushDamage"": 50, ""elementalAttributes"": ""H3F3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3230102,Lorang,37,80,1950,10,85,18,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230102,"{""isBodyAttack"": true, ""level"": 37, ""maxHP"": 1950, ""maxMP"": 10, ""speed"": -10, ""physicalDamage"": 125, ""physicalDefense"": 100, ""magicDamage"": 0, ""magicDefense"": 200, ""accuracy"": 85, ""evasion"": 18, ""exp"": 80, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
3230103,King Bloctopus,38,85,1850,110,140,18,5,,1,,,,,,10,5,,https://maplestory.io/api/GMS/83/mob/3230103,"{""isBodyAttack"": true, ""level"": 38, ""maxHP"": 1850, ""maxMP"": 110, ""speed"": 5, ""physicalDamage"": 120, ""physicalDefense"": 120, ""magicDamage"": 130, ""magicDefense"": 140, ""accuracy"": 140, ""evasion"": 18, ""exp"": 85, ""isUndead"": false, ""minimumPushDamage"": 0, ""hpRecovery"": 10, ""mpRecovery"": 5, ""summonType"": 1, ""revivesMonsterId"": []}"
3230104,Mask Fish,32,65,1000,0,70,14,,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230104,"{""isBodyAttack"": true, ""level"": 32, ""maxHP"": 1000, ""maxMP"": 0, ""flySpeed"": -50, ""physicalDamage"": 100, ""physicalDefense"": 70, ""magicDamage"": 0, ""magicDefense"": 80, ""accuracy"": 70, ""evasion"": 14, ""exp"": 65, ""isUndead"": false, ""minimumPushDamage"": 0, ""elementalAttributes"": ""F2"", ""summonType"": 1, ""revivesMonsterId"": []}"
3230200,Star Pixie,35,72,1300,100,145,21,0,,1,,,,,,,5,,https://maplestory.io/api/GMS/83/mob/3230200,"{""isBodyAttack"": true, ""level"": 35, ""maxHP"": 1300, ""maxMP"": 100, ""speed"": 0, ""physicalDamage"": 120, ""physicalDefense"": 100, ""magicDamage"": 130, ""magicDefense"": 100, ""accuracy"": 145, ""evasion"": 21, ""exp"": 72, ""isUndead"": false, ""minimumPushDamage"": 100, ""mpRecovery"": 5, ""elementalAttributes"": ""H2"", ""summonType"": 1, ""revivesMonsterId"": []}"
3230300,Jr. Boogie 1,35,150,1700,300,150,27,-15,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230300,"{""isBodyAttack"": true, ""level"": 35, ""maxHP"": 1700, ""maxMP"": 300, ""speed"": -15, ""physicalDamage"": 90, ""physicalDefense"": 120, ""magicDamage"": 0, ""magicDefense"": 155, ""accuracy"": 150, ""evasion"": 27, ""exp"": 150, ""isUndead"": false, ""minimumPushDamage"": 500, ""summonType"": 1, ""revivesMonsterId"": []}"
3230301,Jr. Boogie 2,35,150,1700,300,150,27,-15,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230301,"{""isBodyAttack"": true, ""level"": 35, ""maxHP"": 1700, ""maxMP"": 300, ""speed"": -15, ""physicalDamage"": 90, ""physicalDefense"": 120, ""magicDamage"": 0, ""magicDefense"": 155, ""accuracy"": 150, ""evasion"": 27, ""exp"": 150, ""isUndead"": false, ""minimumPushDamage"": 500, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 3230300}"
3230302,Bloctopus,35,72,1300,0,125,15,0,,1,,,,,,10,,,https://maplestory.io/api/GMS/83/mob/3230302,"{""isBodyAttack"": true, ""level"": 35, ""maxHP"": 1300, ""maxMP"": 0, ""speed"": 0, ""physicalDamage"": 105, ""physicalDefense"": 100, ""magicDamage"": 115, ""magicDefense"": 130, ""accuracy"": 125, ""evasion"": 15, ""exp"": 72, ""isUndead"": false, ""minimumPushDamage"": 0, ""hpRecovery"": 10, ""summonType"": 1, ""revivesMonsterId"": []}"
3230303,Propelly,37,82,1700,0,140,18,,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230303,"{""isBodyAttack"": true, ""level"": 37, ""maxHP"": 1700, ""maxMP"": 0, ""flySpeed"": -25, ""physicalDamage"": 118, ""physicalDefense"": 95, ""magicDamage"": 0, ""magicDefense"": 115, ""accuracy"": 140, ""evasion"": 18, ""exp"": 82, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3230304,Planey,38,85,1830,0,150,19,,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230304,"{""isBodyAttack"": true, ""level"": 38, ""maxHP"": 1830, ""maxMP"": 0, ""flySpeed"": -10, ""physicalDamage"": 122, ""physicalDefense"": 105, ""magicDamage"": 0, ""magicDefense"": 125, ""accuracy"": 150, ""evasion"": 19, ""exp"": 85, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3230305,Toy Trojan,39,92,1920,0,135,18,20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230305,"{""isBodyAttack"": true, ""level"": 39, ""maxHP"": 1920, ""maxMP"": 0, ""speed"": 20, ""physicalDamage"": 124, ""physicalDefense"": 110, ""magicDamage"": 0, ""magicDefense"": 130, ""accuracy"": 135, ""evasion"": 18, ""exp"": 92, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
3230306,Chronos,37,82,1750,30,135,20,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230306,"{""isBodyAttack"": true, ""level"": 37, ""maxHP"": 1750, ""maxMP"": 30, ""speed"": -20, ""physicalDamage"": 117, ""physicalDefense"": 90, ""magicDamage"": 0, ""magicDefense"": 120, ""accuracy"": 135, ""evasion"": 20, ""exp"": 82, ""isUndead"": true, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3230307,Chirppy,31,62,800,0,70,10,,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230307,"{""isBodyAttack"": true, ""level"": 31, ""maxHP"": 800, ""maxMP"": 0, ""flySpeed"": -10, ""physicalDamage"": 95, ""physicalDefense"": 60, ""magicDamage"": 0, ""magicDefense"": 50, ""accuracy"": 70, ""evasion"": 10, ""exp"": 62, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3230308,Tweeter,39,85,1900,0,135,17,,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/3230308,"{""isBodyAttack"": true, ""level"": 39, ""maxHP"": 1900, ""maxMP"": 0, ""flySpeed"": -20, ""physicalDamage"": 130, ""physicalDefense"": 120, ""magicDamage"": 0, ""magicDefense"": 130, ""accuracy"": 135, ""evasion"": 17, ""exp"": 85, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
3230400,Drumming Bunny,30,60,950,0,65,12,-45,,1,,,,,,10,,,https://maplestory.io/api/GMS/83/mob/3230400,"{""isBodyAttack"": true, ""level"": 30, ""maxHP"": 950, ""maxMP"": 0, ""speed"": -45, ""physicalDamage"": 100, ""physicalDefense"": 38, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 65, ""evasion"": 12, ""exp"": 60, ""isUndead"": false, ""minimumPushDamage"": 0, ""hpRecovery"": 10, ""summonType"": 1, ""revivesMonsterId"": []}"
